,century,word,count
5588,1900,proved,1
5597,1900,punches,1
5596,1900,pulsing,1
5595,1900,puffed,1
5594,1900,psyche,1
5592,1900,prythee,1
5591,1900,prudent,1
5590,1900,prows,1
5669,1900,reeled,1
5670,1900,reform,1
5671,1900,reformd,1
5734,1900,riding,1
5745,1900,rippling,1
5744,1900,rings,1
5743,1900,ringing,1
5740,1900,rightly,1
5739,1900,righthand,1
5737,1900,rift,1
5735,1900,rifle,1
5733,1900,ridiculously,1
5749,1900,rivers,1
5732,1900,rides,1
5730,1900,riddles,1
5729,1900,richest,1
5728,1900,rich,1
5727,1900,rhyme,1
5726,1900,reviewing,1
5724,1900,reveller,1
5748,1900,rival,1
5750,1900,rivershore,1
5722,1900,returnspuzzles,1
5768,1900,rolld,1
5776,1900,rosevapour,1
5775,1900,roses,1
5773,1900,ropes,1
5772,1900,room,1
5771,1900,rome,1
5770,1900,rom,1
5769,1900,rolls,1
5765,1900,rod,1
5751,1900,riveted,1
5762,1900,rock,1
5761,1900,robin,1
5760,1900,robe,1
5759,1900,robbers,1
5755,1900,roads,1
5753,1900,rivulets,1
5752,1900,rivulet,1
5723,1900,reveal,1
5721,1900,returns,1
5674,1900,refuse,1
5684,1900,relieve,1
5694,1900,renoun,1
5693,1900,remunerative,1
5691,1900,remorseless,1
5690,1900,reminds,1
5689,1900,remembering,1
5687,1900,remember,1
5686,1900,remarkably,1
5683,1900,released,1
5696,1900,repel,1
5682,1900,relate,1
5681,1900,rejoining,1
5680,1900,reins,1
5678,1900,reign,1
5677,1900,regrets,1
5676,1900,regiment,1
5675,1900,regard,1
5695,1900,rent,1
5697,1900,repent,1
5720,1900,returning,1
5708,1900,respect,1
5719,1900,returned,1
5718,1900,returnd,1
5716,1900,retreated,1
5715,1900,restores,1
5714,1900,restoh,1
5713,1900,rested,1
5709,1900,respectable,1
5707,1900,resound,1
5698,1900,repentay,1
5706,1900,resolution,1
5705,1900,resisted,1
5704,1900,repute,1
5703,1900,reproved,1
5702,1900,reposed,1
5701,1900,repose,1
5699,1900,replied,1
5552,1900,porch,1
5551,1900,poplars,1
5550,1900,poorer,1
5389,1900,opportunity,1
5404,1900,outworn,1
5403,1900,outbreathsthe,1
5401,1900,our generations,1
5397,1900,otherwise,1
5392,1900,order,1
5391,1900,orbs,1
5390,1900,orange,1
5388,1900,opened,1
5408,1900,overpaid,1
5386,1900,onward,1
5385,1900,onthe,1
5383,1900,oni,1
5379,1900,omewherein,1
5376,1900,ointment,1
5374,1900,oftly,1
5373,1900,often,1
5407,1900,overi,1
5409,1900,overpay,1
5370,1900,oerhead,1
5425,1900,paler,1
5434,1900,paper,1
5432,1900,paolos,1
5431,1900,panting,1
5430,1900,panic,1
5429,1900,pancakes,1
5427,1900,pallid,1
5426,1900,pales,1
5424,1900,paled,1
5410,1900,owe,1
5422,1900,palaces,1
5420,1900,painted,1
5418,1900,painful,1
5417,1900,pained,1
5415,1900,page,1
5414,1900,padre,1
5413,1900,oxengoad,1
5372,1900,oft,1
5368,1900,odds,1
5437,1900,pardons,1
5326,1900,niche,1
5337,1900,nodding,1
5333,1900,nine,1
5332,1900,nile,1
5331,1900,nights,1
5330,1900,nightmare,1
5328,1900,nigh,1
5327,1900,nicolette,1
5325,1900,nicely,1
5339,1900,noiseless,1
5324,1900,nice,1
5323,1900,neyther,1
5321,1900,newmade,1
5320,1900,newly,1
5316,1900,nest,1
5315,1900,nerveless,1
5314,1900,neither,1
5338,1900,nodignity,1
5340,1900,nolike,1
5367,1900,oclock,1
5358,1900,numbs,1
5365,1900,occurred,1
5364,1900,occasions,1
5363,1900,occasion,1
5362,1900,obscure,1
5361,1900,oak,1
5360,1900,nuptial,1
5359,1900,numerous,1
5357,1900,numbers,1
5341,1900,nomans,1
5356,1900,numberless,1
5353,1900,noticed,1
5351,1900,note,1
5350,1900,nose,1
5349,1900,northward,1
5348,1900,northers,1
5346,1900,north,1
5435,1900,parade,1
5438,1900,parent,1
5548,1900,ponderous,1
5506,1900,pious,1
5522,1900,pleasantlooking,1
5519,1900,platewhich,1
5518,1900,plateau,1
5514,1900,plan,1
5513,1900,plainly,1
5511,1900,places,1
5509,1900,pitying,1
5505,1900,pinnacle,1
5527,1900,plenteous,1
5504,1900,pines,1
5503,1900,pinafore,1
5502,1900,pillows,1
5501,1900,pilgrimwise,1
5500,1900,pilgrims,1
5499,1900,piece,1
5498,1900,pictures,1
5526,1900,pledged,1
5528,1900,pliant,1
5496,1900,picturebook,1
5539,1900,point,1
5547,1900,pon,1
5546,1900,pomegranate,1
5545,1900,polixene,1
5544,1900,politely,1
5543,1900,polestar,1
5541,1900,poisoned,1
5540,1900,points,1
5538,1900,poets,1
5529,1900,plod,1
5537,1900,poem,1
5536,1900,plunges,1
5535,1900,plunged,1
5534,1900,plunge,1
5533,1900,plumèd,1
5532,1900,plump,1
5531,1900,plumed,1
5497,1900,pictured,1
5495,1900,phyllis,1
5443,1900,particularly,1
5455,1900,pastor,1
5468,1900,pavements,1
5467,1900,paved,1
5465,1900,paunchy,1
5463,1900,patriots,1
5460,1900,pathway,1
5459,1900,paths,1
5456,1900,pasture,1
5453,1900,passioun,1
5472,1900,peach,1
5452,1900,passions,1
5450,1900,passion,1
5449,1900,passeth,1
5448,1900,passes,1
5446,1900,passd,1
5445,1900,pass,1
5444,1900,partly,1
5471,1900,peaceful,1
5473,1900,peal,1
5494,1900,peyne,1
5484,1900,perchance,1
5493,1900,pew,1
5492,1900,person,1
5491,1900,perished,1
5490,1900,perishd,1
5489,1900,peril,1
5486,1900,perfume,1
5485,1900,perfectly,1
5483,1900,perceived,1
5474,1900,peald,1
5481,1900,pensive,1
5480,1900,penns,1
5479,1900,penitent,1
5478,1900,penalopee,1
5477,1900,peerless,1
5476,1900,pebbles,1
5475,1900,pearls,1
3977,1900,distraction,1
3422,1900,bending,1
3975,1900,distinct,1
1172,1300,pity,1
1193,1300,save,1
1192,1300,sage,1
1191,1300,safe,1
1190,1300,sadness,1
1189,1300,ruth,1
1188,1300,riverflood,1
1187,1300,rid,1
1186,1300,request,1
1185,1300,replied,1
1184,1300,relief,1
1183,1300,recall,1
1181,1300,quite,1
1180,1300,profit,1
1179,1300,prized,1
1178,1300,pride,1
1177,1300,prayers,1
1176,1300,praises,1
1175,1300,port,1
1174,1300,politeness,1
1194,1300,scan,1
1197,1300,servant,1
1198,1300,serve,1
1211,1300,strange,1
1228,1300,towards,1
1227,1300,touching,1
1224,1300,through,1
1217,1300,ten,1
1216,1300,take,1
1214,1300,subjected,1
1213,1300,strong,1
1212,1300,stress,1
1210,1300,stateliest,1
1199,1300,shall,1
1209,1300,stars,1
1207,1300,speak,1
1206,1300,sort,1
1205,1300,sooth,1
1204,1300,some,1
1203,1300,sire,1
1202,1300,since,1
1200,1300,should,1
1173,1300,pitys,1
1171,1300,pen,1
1230,1300,truth,1
1170,1300,past,1
1142,1300,majesty,1
1141,1300,made,1
1140,1300,lovely,1
1138,1300,lost,1
1137,1300,loaded,1
1136,1300,lived,1
1135,1300,lightness,1
1134,1300,learning,1
1133,1300,learn,1
1132,1300,land,1
1131,1300,known,1
1130,1300,knowing,1
1129,1300,king,1
1128,1300,kind,1
1127,1300,judgment,1
1126,1300,judged,1
1125,1300,intelligence,1
1124,1300,instant,1
1123,1300,inspired,1
1144,1300,many,1
1145,1300,master,1
1146,1300,mastery,1
1159,1300,must,1
1168,1300,offered,1
1167,1300,oer,1
1166,1300,occurrences,1
1164,1300,noblest,1
1163,1300,night,1
1162,1300,never,1
1161,1300,neertheless,1
1160,1300,name,1
1158,1300,much,1
1148,1300,measure,1
1157,1300,moving,1
1156,1300,movement,1
1155,1300,mourn,1
1154,1300,mother,1
1153,1300,most,1
1151,1300,mood,1
1150,1300,merciless,1
1149,1300,men,1
1229,1300,treasures,1
1231,1300,uncles,1
1335,1600,conceit,1
1284,1400,how,1
1306,1400,took,1
1305,1400,thing,1
1304,1400,them,1
1303,1400,than,1
1302,1400,spoke,1
1301,1400,south,1
1300,1400,snow,1
1299,1400,smoke,1
1298,1400,sky,1
1297,1400,sin,1
1295,1400,rying,1
1294,1400,remember,1
1293,1400,rain,1
1291,1400,mouth,1
1290,1400,lovers,1
1289,1400,like,1
1288,1400,knows,1
1287,1400,kiss,1
1286,1400,i will,1
1307,1400,voice,1
1309,1400,when,1
1310,1400,where,1
1325,1600,before,1
1333,1600,calling,1
1332,1600,caesure,1
1331,1600,brim,1
1330,1600,brain,1
1329,1600,bound,1
1328,1600,bewailed,1
1327,1600,betrayed,1
1326,1600,best,1
1324,1600,bays,1
1312,1400,wine,1
1323,1600,bargain,1
1322,1600,banquets,1
1321,1600,banished,1
1319,1600,apollos,1
1318,1600,age,1
1316,1600,abusèd,1
1315,1600,1632,1
1313,1400,would,1
1285,1400,ill,1
1283,1400,head,1
1232,1300,uncome,1
1282,1400,grain,1
1255,1300,world,1
1254,1300,womanhood,1
1253,1300,woe,1
1251,1300,wit,1
1250,1300,wish,1
1248,1300,wickedness,1
1247,1300,whoso,1
1246,1300,whom,1
1243,1300,well,1
1242,1300,wealth,1
1241,1300,way,1
1240,1300,virtue,1
1239,1300,very,1
1238,1300,vain,1
1237,1300,use,1
1236,1300,upon,1
1235,1300,upbraideth,1
1234,1300,unweal,1
1233,1300,unveiled,1
1256,1300,would,1
1257,1300,wrote,1
1258,1300,yearning,1
1273,1400,crows,1
1281,1400,good,1
1280,1400,god,1
1279,1400,glad,1
1278,1400,fools,1
1277,1400,fathers,1
1276,1400,everywhere,1
1275,1400,drifting,1
1274,1400,crying,1
1271,1400,care,1
1262,1300,yourself,1
1270,1400,burning,1
1269,1400,breasts,1
1268,1400,bread,1
1267,1400,blackbirds,1
1266,1400,better,1
1265,1400,because,1
1264,1400,bad,1
1263,1300,youths,1
1122,1300,humility,1
1121,1300,hope,1
1120,1300,honored,1
961,700,spoiler,1
985,700,this,1
984,700,think,1
983,700,things,1
982,700,theres,1
981,700,there,1
980,700,then,1
978,700,thee,1
977,700,than,1
976,700,terms,1
975,700,telesippe,1
973,700,teach,1
972,700,taletelling,1
971,700,tale,1
970,700,sworn,1
969,700,swear,1
968,700,swallowd,1
967,700,swain,1
966,700,surely,1
964,700,sum,1
986,700,throw,1
987,700,thus,1
988,700,thy,1
1002,700,twas,1
1010,700,utmost,1
1009,700,used,1
1008,700,urchin,1
1007,700,uptheres,1
1006,700,unskilld,1
1005,700,unsettled,1
1004,700,unfold,1
1003,700,undrest,1
1001,700,true,1
989,700,tied,1
1000,700,tricks,1
999,700,trickd,1
998,700,trick,1
995,700,torture,1
994,700,tooto,1
992,700,tone,1
991,700,told,1
990,700,time,1
962,700,starve,1
960,700,specious,1
1119,1300,honor,1
959,700,soon,1
928,700,revoke,1
927,700,retreated,1
926,700,resemblance,1
925,700,reluctantly,1
924,700,reflections,1
922,700,rash,1
920,700,quell,1
919,700,publish,1
918,700,provided,1
917,700,prize,1
916,700,prince,1
915,700,pride,1
914,700,present,1
913,700,poor,1
912,700,pleasure,1
911,700,please,1
910,700,playd,1
909,700,pines,1
908,700,phylliss,1
930,700,robbd,1
931,700,root,1
933,700,sad,1
947,700,severe,1
958,700,somewhat,1
957,700,some,1
956,700,soft,1
955,700,smile,1
954,700,slow,1
952,700,sight,1
951,700,sighd,1
949,700,short,1
946,700,served,1
934,700,safe,1
945,700,sentence,1
944,700,seen,1
943,700,seemd,1
942,700,seek,1
941,700,secret,1
940,700,scornd,1
939,700,scarce,1
936,700,sake,1
1012,700,value,1
1013,700,victim,1
1014,700,view,1
1015,700,virgin,1
1090,1300,eyes,1
1089,1300,every,1
1088,1300,envoys,1
1087,1300,egypt,1
1086,1300,eath,1
1085,1300,ears,1
1084,1300,earnest,1
1083,1300,each,1
1082,1300,driven,1
1081,1300,dost,1
1080,1300,dim,1
1079,1300,desire,1
1078,1300,deserves,1
1077,1300,descending,1
1076,1300,deign,1
1075,1300,dearly,1
1074,1300,day,1
1073,1300,dark,1
1072,1300,cunning,1
1091,1300,face,1
1092,1300,fee,1
1093,1300,feed,1
1105,1300,gone,1
1117,1300,highly,1
1116,1300,height,1
1115,1300,heavens,1
1114,1300,heaven,1
1111,1300,hate,1
1109,1300,has,1
1108,1300,grief,1
1107,1300,greeted,1
1103,1300,god,1
1094,1300,feel,1
1102,1300,glad,1
1101,1300,given,1
1100,1300,give,1
1099,1300,gems,1
1098,1300,gay,1
1097,1300,futurity,1
1096,1300,forth,1
1095,1300,foe,1
1071,1300,cruelty,1
1070,1300,cruel,1
1069,1300,cousins,1
1030,700,within,1
1044,1300,abilities,1
1043,1300,abide,1
1042,700,youve,1
1036,700,yond,1
1034,700,would,1
1033,700,worse,1
1032,700,woe,1
1031,700,withstood,1
1029,700,wish,1
1046,1300,ady,1
1025,700,whispering,1
1024,700,while,1
1022,700,whats,1
1020,700,went,1
1019,700,well,1
1018,700,wed,1
1017,700,virtue,1
1016,700,virgins,1
1045,1300,abundant,1
1047,1300,alexandrian,1
1068,1300,courtesy,1
1058,1300,brothers,1
1067,1300,courtesies,1
1066,1300,court,1
1065,1300,content,1
1064,1300,complied,1
1063,1300,company,1
1062,1300,clear,1
1061,1300,chief,1
1060,1300,can,1
1057,1300,birthright,1
1048,1300,alone,1
1056,1300,behoves,1
1055,1300,aspects,1
1054,1300,argosies,1
1053,1300,appears,1
1052,1300,appeared,1
1051,1300,appeal,1
1050,1300,apart,1
1049,1300,always,1
1334,1600,cold,1
1336,1600,cozening,1
3974,1900,distil,1
1604,1700,calm,1
1627,1700,confest,1
1626,1700,compare,1
1625,1700,common,1
1623,1700,combine,1
1622,1700,coldest,1
1621,1700,cloven,1
1620,1700,clouds,1
1619,1700,closely,1
1618,1700,clew,1
1617,1700,claim,1
1616,1700,chill,1
1615,1700,cheeks,1
1614,1700,chaucer,1
1613,1700,charm,1
1612,1700,carry,1
1611,1700,care,1
1610,1700,cards,1
1609,1700,captains,1
1608,1700,cant,1
1628,1700,confidence,1
1629,1700,confounds,1
1630,1700,consolation,1
1643,1700,dare,1
1653,1700,decay,1
1652,1700,death,1
1651,1700,dead,1
1648,1700,dawn,1
1647,1700,david,1
1646,1700,darling,1
1645,1700,darkness,1
1644,1700,dark,1
1642,1700,damsels,1
1631,1700,continud,1
1641,1700,daily,1
1640,1700,curious,1
1639,1700,cup,1
1637,1700,cozening,1
1636,1700,cowley,1
1635,1700,courteous,1
1634,1700,count,1
1632,1700,corner,1
1606,1700,canaans,1
1603,1700,cake,1
1655,1700,deepmouthd,1
1601,1700,bunch,1
1574,1700,bitter,1
1573,1700,births,1
1572,1700,big,1
1570,1700,beset,1
1569,1700,below,1
1567,1700,begins,1
1566,1700,beautiful,1
1565,1700,beauties,1
1564,1700,battles,1
1563,1700,bashfully,1
1562,1700,bard,1
1561,1700,barbrous,1
1560,1700,banisht,1
1559,1700,back,1
1558,1700,awhile,1
1556,1700,awakend,1
1555,1700,art,1
1554,1700,aroseand,1
1553,1700,arms,1
1575,1700,blame,1
1576,1700,blaze,1
1577,1700,blood,1
1590,1700,brave,1
1600,1700,buckram,1
1599,1700,bubble,1
1598,1700,brother,1
1597,1700,brisk,1
1596,1700,brethrens,1
1595,1700,breathe,1
1594,1700,breath,1
1593,1700,breast,1
1589,1700,braine,1
1578,1700,bloom,1
1588,1700,braid,1
1587,1700,boys,1
1586,1700,bowd,1
1584,1700,bottle,1
1582,1700,born,1
1581,1700,booty,1
1580,1700,boast,1
1579,1700,blown,1
1654,1700,deceive,1
1656,1700,delight,1
1337,1600,cramped,1
1712,1700,experience,1
1737,1700,flanders,1
1736,1700,fit,1
1734,1700,fine,1
1733,1700,finds,1
1732,1700,filld,1
1731,1700,fights,1
1730,1700,fifty,1
1727,1700,felt,1
1726,1700,fears,1
1725,1700,fault,1
1724,1700,fancy,1
1723,1700,famine,1
1722,1700,falstaffs,1
1721,1700,fall,1
1720,1700,faith,1
1719,1700,fairly,1
1717,1700,faile,1
1716,1700,fades,1
1714,1700,eye,1
1738,1700,fleece,1
1739,1700,flight,1
1740,1700,flit,1
1754,1700,full,1
1763,1700,glittering,1
1762,1700,given,1
1760,1700,gideons,1
1759,1700,giddy,1
1758,1700,get,1
1757,1700,genius,1
1756,1700,gallants,1
1755,1700,fulsome,1
1753,1700,fruit,1
1741,1700,flood,1
1752,1700,frighten,1
1751,1700,friends,1
1750,1700,fresh,1
1747,1700,forefathers,1
1746,1700,forcd,1
1744,1700,flower,1
1743,1700,flourish,1
1742,1700,floods,1
1713,1700,expression,1
1711,1700,excuse,1
1657,1700,dens,1
1709,1700,excellently,1
1682,1700,dreamwise,1
1680,1700,dreamer,1
1678,1700,dragons,1
1677,1700,down,1
1676,1700,dower,1
1675,1700,doubts,1
1674,1700,doubted,1
1673,1700,doubt,1
1671,1700,done,1
1670,1700,domineer,1
1669,1700,doer,1
1667,1700,distress,1
1666,1700,distance,1
1665,1700,dispensing,1
1664,1700,dispense,1
1663,1700,disown,1
1662,1700,disordered,1
1661,1700,die,1
1658,1700,desert,1
1683,1700,drouth,1
1684,1700,drunk,1
1685,1700,dry,1
1699,1700,engage,1
1708,1700,every,1
1706,1700,even,1
1705,1700,eternity,1
1704,1700,eternal,1
1703,1700,essenced,1
1702,1700,equal,1
1701,1700,enough,1
1700,1700,english,1
1698,1700,endured,1
1686,1700,due,1
1697,1700,encouraged,1
1696,1700,enchanted,1
1695,1700,emblem,1
1694,1700,eden,1
1691,1700,earnestly,1
1690,1700,early,1
1689,1700,ear,1
1688,1700,eager,1
1552,1700,april,1
1551,1700,apace,1
1550,1700,any,1
1391,1600,hill,1
1412,1600,letters,1
1411,1600,lazy,1
1410,1600,latin,1
1409,1600,lass,1
1408,1600,languages,1
1407,1600,lamb,1
1406,1600,known,1
1405,1600,kiss,1
1404,1600,judgment,1
1403,1600,judas,1
1402,1600,joints,1
1401,1600,jointing,1
1400,1600,jar,1
1399,1600,invented,1
1398,1600,infection,1
1397,1600,ill,1
1396,1600,hyme,1
1395,1600,humility,1
1394,1600,honeyed,1
1413,1600,light,1
1414,1600,like,1
1415,1600,line,1
1430,1600,pallas,1
1438,1600,praise,1
1437,1600,poetry,1
1436,1600,poet,1
1435,1600,placed,1
1434,1600,phoebus,1
1433,1600,pegasus,1
1432,1600,passed,1
1431,1600,parnassus,1
1429,1600,other,1
1419,1600,meet,1
1428,1600,once,1
1427,1600,nourish,1
1426,1600,northern,1
1425,1600,nor,1
1424,1600,never,1
1423,1600,music,1
1422,1600,muses,1
1421,1600,muse,1
1393,1600,holy,1
1389,1600,hence,1
1549,1700,antidote,1
1387,1600,have,1
1362,1600,flourish,1
1361,1600,fits,1
1360,1600,first,1
1359,1600,finest,1
1358,1600,fill,1
1357,1600,fetters,1
1356,1600,feet,1
1355,1600,fear,1
1354,1600,fastning,1
1352,1600,falling,1
1351,1600,failed,1
1350,1600,expresseth,1
1349,1600,end,1
1348,1600,dry,1
1347,1600,drowning,1
1344,1600,die,1
1341,1600,death,1
1339,1600,crowning,1
1338,1600,crown,1
1363,1600,flowers,1
1364,1600,flown,1
1365,1600,fly,1
1377,1600,gone,1
1386,1600,hath,1
1385,1600,happy,1
1384,1600,hand,1
1383,1600,grow,1
1382,1600,ground,1
1381,1600,grim,1
1380,1600,green,1
1378,1600,good,1
1376,1600,gave,1
1366,1600,foiled,1
1375,1600,garden,1
1374,1600,frowning,1
1373,1600,friend,1
1371,1600,fountain,1
1370,1600,founder,1
1369,1600,forget,1
1368,1600,forever,1
1367,1600,fool,1
1439,1600,propping,1
1440,1600,protection,1
1441,1600,provide,1
1442,1600,queen,1
1521,1600,worth,1
1520,1600,world,1
1519,1600,work,1
1517,1600,wits,1
1516,1600,within,1
1515,1600,wither,1
1513,1600,who,1
1512,1600,whilst,1
1511,1600,while,1
1510,1600,when,1
1509,1600,wet,1
1508,1600,wert,1
1507,1600,wells,1
1506,1600,weight,1
1505,1600,war,1
1504,1600,want,1
1503,1600,vulgar,1
1502,1600,vowels,1
1501,1600,vile,1
1522,1600,would,1
1523,1600,wresting,1
1524,1600,wrongs,1
1540,1700,almondtree,1
1548,1700,another,1
1547,1700,anon,1
1546,1700,angelical,1
1545,1700,anew,1
1544,1700,ancient,1
1543,1700,amusd,1
1542,1700,ambition,1
1541,1700,alone,1
1539,1700,allegories,1
1525,1600,years,1
1538,1700,airy,1
1537,1700,air,1
1533,1700,actress,1
1532,1700,achievements,1
1531,1700,acclamations,1
1530,1700,above,1
1528,1700,17841859,1
1527,1600,you,1
1500,1600,verse,1
1499,1600,vanished,1
1497,1600,unsounder,1
1455,1600,school,1
1466,1600,soon,1
1463,1600,smile,1
1462,1600,since,1
1461,1600,side,1
1460,1600,shed,1
1459,1600,shared,1
1458,1600,senses,1
1457,1600,sense,1
1453,1600,scant,1
1468,1600,spoiling,1
1450,1600,rests,1
1449,1600,restore,1
1448,1600,resting,1
1447,1600,refusèd,1
1446,1600,reason,1
1445,1600,rearing,1
1444,1600,rare,1
1443,1600,rack,1
1467,1600,spoiled,1
1469,1600,stage,1
1495,1600,tyrant,1
1483,1600,thursday,1
1494,1600,twas,1
1493,1600,tumour,1
1490,1600,treasure,1
1489,1600,tormented,1
1488,1600,tongues,1
1487,1600,together,1
1486,1600,title,1
1485,1600,time,1
1482,1600,thousand,1
1470,1600,starveling,1
1481,1600,thou,1
1480,1600,this,1
1479,1600,thereon,1
1477,1600,thee,1
1476,1600,tears,1
1474,1600,sweetness,1
1473,1600,such,1
1471,1600,stay,1
907,700,petition,1
906,700,persists,1
905,700,people,1
274,600,heard,1
298,600,hulls,1
297,600,huge,1
295,600,houses,1
294,600,house,1
292,600,honors,1
291,600,honor,1
289,600,hold,1
288,600,him,1
287,600,hill,1
286,600,high,1
285,600,hide,1
284,600,hid,1
283,600,heralds,1
282,600,hellenes,1
281,600,held,1
279,600,heeded,1
278,600,heavens,1
277,600,heath,1
276,600,heart,1
300,600,hungry,1
301,600,hurtled,1
302,600,hymn,1
314,600,island,1
323,600,keeps,1
322,600,justice,1
321,600,joy,1
320,600,jove,1
319,600,journeying,1
317,600,jocund,1
316,600,issue,1
315,600,isle,1
313,600,inflamed,1
304,600,ill,1
312,600,inevitable,1
311,600,indolent,1
310,600,indeed,1
309,600,incantation,1
308,600,inarticulate,1
307,600,impulse,1
306,600,implacable,1
305,600,impious,1
275,600,hearing,1
273,600,headlands,1
325,600,king,1
272,600,headland,1
241,600,glorious,1
240,600,gleaming,1
238,600,glaring,1
237,600,glares,1
236,600,giant,1
235,600,gentle,1
234,600,gave,1
233,600,gathered,1
232,600,garments,1
231,600,gan,1
230,600,gained,1
229,600,future,1
227,600,fully,1
226,600,fullformed,1
225,600,full,1
224,600,frown,1
223,600,freshening,1
222,600,frenzy,1
220,600,frantic,1
243,600,glowed,1
245,600,goes,1
246,600,gorebedewèd,1
262,600,halls,1
271,600,head,1
270,600,having,1
269,600,hath,1
268,600,hate,1
267,600,has,1
266,600,hard,1
265,600,harbinger,1
263,600,hand,1
261,600,hairs,1
247,600,gorgopis,1
260,600,guilt,1
259,600,guests,1
258,600,growest,1
256,600,groaning,1
255,600,griefs,1
254,600,green,1
249,600,gray,1
248,600,graceful,1
324,600,kid,1
326,600,knit,1
904,700,past,1
385,600,mighty,1
419,600,orderly,1
418,600,ones,1
417,600,one,1
414,600,office,1
413,600,offering,1
410,600,number,1
408,600,note,1
406,600,night,1
404,600,neighboring,1
403,600,necessitys,1
401,600,naval,1
398,600,mute,1
397,600,multitude,1
396,600,mouth,1
394,600,mothers,1
393,600,most,1
392,600,mortals,1
389,600,moon,1
388,600,ministers,1
422,600,ours,1
425,600,overhead,1
426,600,overset,1
439,600,picture,1
449,600,prays,1
448,600,prayers,1
447,600,prayer,1
446,600,prayed,1
443,600,pleasures,1
442,600,plashing,1
441,600,plainly,1
440,600,pity,1
438,600,phoenician,1
427,600,own,1
436,600,perished,1
435,600,perfect,1
434,600,peers,1
433,600,peace,1
432,600,passion,1
431,600,passing,1
430,600,passes,1
428,600,pale,1
387,600,mingling,1
384,600,mightier,1
328,600,lake,1
381,600,messapions,1
352,600,lonely,1
351,600,living,1
350,600,live,1
349,600,little,1
348,600,lingering,1
346,600,lightnings,1
343,600,life,1
342,600,let,1
341,600,lest,1
340,600,length,1
339,600,lemnos,1
338,600,led,1
337,600,leapt,1
336,600,leap,1
335,600,league,1
333,600,lay,1
332,600,law,1
330,600,land,1
329,600,lamentation,1
354,600,longdescended,1
355,600,longer,1
356,600,look,1
370,600,manifest,1
379,600,melts,1
378,600,megaras,1
377,600,meanwhile,1
376,600,means,1
374,600,masts,1
373,600,march,1
372,600,many,1
371,600,mans,1
369,600,manage,1
357,600,lords,1
368,600,man,1
366,600,maddens,1
365,600,maddening,1
363,600,lyre,1
362,600,lurid,1
361,600,lovely,1
360,600,loudresounding,1
358,600,lore,1
219,600,fragments,1
217,600,forever,1
216,600,foretell,1
50,600,best,1
75,600,broader,1
74,600,broadened,1
73,600,briny,1
72,600,bringing,1
71,600,bring,1
70,600,brine,1
69,600,bright,1
68,600,breathe,1
67,600,breath,1
65,600,brand,1
64,600,bows,1
63,600,bounds,1
62,600,bonds,1
61,600,blow,1
60,600,bloodoh,1
58,600,blew,1
56,600,blaze,1
54,600,blast,1
53,600,blackening,1
76,600,broke,1
77,600,broken,1
78,600,bugle,1
90,600,childslaughtering,1
99,600,command,1
97,600,clove,1
96,600,cloudless,1
95,600,cliffs,1
94,600,clean,1
93,600,claims,1
92,600,cithaeron,1
91,600,circles,1
89,600,children,1
79,600,burst,1
88,600,child,1
87,600,chiefs,1
86,600,chaste,1
85,600,caught,1
83,600,calm,1
82,600,calchas,1
81,600,cables,1
80,600,bursts,1
52,600,black,1
49,600,being,1
215,600,footsteps,1
48,600,behold,1
22,600,array,1
21,600,around,1
20,600,armed,1
19,600,armament,1
18,600,argive,1
17,600,arachnes,1
16,600,appeal,1
15,600,apian,1
14,600,antedate,1
13,600,anchorstraining,1
12,600,ancestral,1
10,600,amain,1
9,600,along,1
7,600,aid,1
6,600,again,1
5,600,affliction,1
4,600,afar,1
3,600,advances,1
2,600,accursed,1
23,600,artemis,1
24,600,arth,1
25,600,asopus,1
38,600,base,1
47,600,begin,1
45,600,been,1
44,600,beauty,1
43,600,beauteous,1
42,600,beard,1
41,600,beam,1
40,600,beak,1
39,600,battle,1
37,600,barbarians,1
26,600,athos,1
36,600,bad,1
35,600,back,1
33,600,awe,1
31,600,avengers,1
30,600,avenge,1
29,600,auspicious,1
28,600,attack,1
27,600,atreus,1
100,600,commands,1
101,600,common,1
102,600,contend,1
103,600,corpses,1
180,600,fair,1
179,600,fail,1
178,600,face,1
177,600,eyes,1
175,600,extreme,1
174,600,expands,1
173,600,exact,1
172,600,euripus,1
170,600,equal,1
169,600,enringing,1
168,600,endured,1
167,600,endure,1
166,600,end,1
165,600,elder,1
164,600,effects,1
163,600,eddying,1
162,600,echo,1
159,600,dwellings,1
158,600,duty,1
182,600,falling,1
183,600,fame,1
184,600,fanes,1
203,600,firegod,1
214,600,foot,1
213,600,fond,1
212,600,followed,1
211,600,fly,1
209,600,flashes,1
208,600,flash,1
206,600,fixed,1
205,600,fish,1
200,600,fiery,1
185,600,far,1
199,600,fiercer,1
198,600,fell,1
197,600,feet,1
196,600,feels,1
191,600,fateappointed,1
188,600,faster,1
187,600,farther,1
186,600,farewell,1
157,600,dust,1
156,600,due,1
155,600,drear,1
114,600,cry,1
123,600,darkness,1
122,600,darkly,1
121,600,dark,1
120,600,daring,1
119,600,dances,1
118,600,dance,1
117,600,dabbling,1
115,600,current,1
113,600,crushing,1
125,600,dashed,1
112,600,crowned,1
111,600,crisis,1
110,600,crime,1
109,600,crash,1
108,600,cowley,1
107,600,covered,1
106,600,country,1
105,600,counselor,1
124,600,darkstoled,1
