,century,word,count
872,1600,caesure,1
871,1600,brain,1
870,1600,bound,1
869,1600,bewailed,1
868,1600,before,1
867,1600,bays,1
866,1600,banished,1
865,1600,away,1
864,1600,apollos,1
862,1600,age,1
860,1600,abusèd,1
859,1600,1632,1
876,1600,cozening,1
878,1600,crown,1
898,1600,flourish,1
879,1600,crowning,1
897,1600,fits,1
896,1600,first,1
895,1600,finest,1
894,1600,fill,1
893,1600,fetters,1
892,1600,feet,1
891,1600,fear,1
890,1600,fastning,1
889,1600,FALSE,1
888,1600,falling,1
887,1600,failed,1
886,1600,expresseth,1
885,1600,dry,1
884,1600,drowning,1
882,1600,die,1
1113,1700,days,1
1115,1700,decay,1
767,1300,neertheless,1
1361,1700,pray,1
1368,1700,pursud,1
1367,1700,prose,1
1366,1700,promote,1
1365,1700,prize,1
1364,1700,princes,1
1363,1700,pride,1
1362,1700,press,1
1360,1700,powers,1
1300,1700,muse,1
1359,1700,poets,1
1358,1700,poetic,1
1356,1700,plume,1
1355,1700,pleasing,1
1354,1700,please,1
1352,1700,pleasant,1
1351,1700,plays,1
1369,1700,put,1
1370,1700,quell,1
1371,1700,quench,1
1372,1700,rage,1
1387,1700,rise,1
1386,1700,riches,1
1385,1700,rhyme,1
1384,1700,reward,1
1383,1700,rest,1
1382,1700,repay,1
1381,1700,rend,1
1380,1700,rejoyce,1
1379,1700,ree,1
1378,1700,recompetence,1
1377,1700,readers,1
1376,1700,reader,1
1375,1700,rays,1
1374,1700,raptures,1
1373,1700,rain,1
1350,1700,played,1
1348,1700,plain,1
1347,1700,pindar,1
1325,1700,oney,1
1321,1700,oerrun,1
1320,1700,oerflows,1
1319,1700,oer,1
1318,1700,obscurd,1
1317,1700,noyse,1
1315,1700,nothing,1
1313,1700,nobler,1
1312,1700,nine,1
1310,1700,next,1
1308,1700,neer,1
1307,1700,near,1
1306,1700,name,1
1305,1700,mystical,1
1304,1700,mystic,1
1302,1700,must,1
1322,1700,old,1
1326,1700,ong,1
1346,1700,persever,1
1327,1700,only,1
1345,1700,pathless,1
1344,1700,passion,1
1343,1700,pass,1
1342,1700,part,1
1341,1700,pardon,1
1340,1700,palfreys,1
1339,1700,pale,1
1338,1700,palace,1
1337,1700,pain,1
1336,1700,own,1
1335,1700,out,1
1334,1700,ours,1
1332,1700,ought,1
1329,1700,order,1
1328,1700,open,1
1388,1700,rivers,1
1389,1700,rock,1
1390,1700,rude,1
1457,1700,tenure,1
1454,1700,tale,1
1453,1700,takes,1
1452,1700,tables,1
1451,1700,swelled,1
1450,1700,sweetest,1
1448,1700,sustain,1
1447,1700,surely,1
1446,1700,supine,1
1444,1700,strong,1
1442,1700,strengthen,1
1440,1700,straight,1
1439,1700,story,1
1438,1700,store,1
1437,1700,still,1
1436,1700,steel,1
1455,1700,tales,1
1458,1700,than,1
1434,1700,spenser,1
1459,1700,theatre,1
1485,1700,turned,1
1484,1700,tuneful,1
1483,1700,trumpet,1
1481,1700,tries,1
1480,1700,treasurehouse,1
1479,1700,towered,1
1478,1700,tower,1
1476,1700,tomorrows,1
1475,1700,told,1
1474,1700,till,1
1471,1700,threw,1
1469,1700,though,1
1468,1700,thou,1
1464,1700,therefore,1
1463,1700,there,1
1435,1700,star,1
1433,1700,spell,1
1391,1700,rusted,1
1409,1700,showered,1
1407,1700,short,1
1406,1700,shining,1
1405,1700,shewbread,1
1404,1700,shape,1
1403,1700,shalt,1
1401,1700,shadows,1
1400,1700,shades,1
1399,1700,serve,1
1398,1700,sense,1
1397,1700,seem,1
1396,1700,seek,1
1395,1700,saviour,1
1394,1700,salems,1
1393,1700,sake,1
1392,1700,sacrament,1
1408,1700,show,1
1410,1700,sickness,1
1432,1700,soundly,1
1411,1700,sight,1
1428,1700,sore,1
1427,1700,sooner,1
1426,1700,soon,1
1425,1700,solemn,1
1424,1700,soars,1
1423,1700,snowy,1
1422,1700,smarting,1
1420,1700,skin,1
1419,1700,sinners,1
1418,1700,sinner,1
1417,1700,single,1
1415,1700,sin,1
1414,1700,silent,1
1413,1700,signal,1
1412,1700,sights,1
1301,1700,musickes,1
1299,1700,mouth,1
1116,1700,deepmouthd,1
1174,1700,filld,1
1182,1700,floods,1
1181,1700,flood,1
1180,1700,flit,1
1179,1700,flight,1
1178,1700,fleece,1
1177,1700,fit,1
1175,1700,finds,1
1173,1700,fights,1
1298,1700,moses,1
1171,1700,few,1
1170,1700,felt,1
1169,1700,fears,1
1168,1700,fault,1
1167,1700,fancy,1
1166,1700,famine,1
1165,1700,fall,1
1183,1700,flourish,1
1184,1700,flower,1
1185,1700,forcd,1
1186,1700,forefathers,1
1204,1700,gray,1
1203,1700,grain,1
1202,1700,good,1
1201,1700,golden,1
1200,1700,gold,1
1199,1700,god,1
1198,1700,glories,1
1197,1700,glittring,1
1196,1700,glittering,1
1195,1700,given,1
1193,1700,gideons,1
1192,1700,genius,1
1191,1700,fulsome,1
1190,1700,full,1
1189,1700,fruit,1
1164,1700,fairly,1
1163,1700,fair,1
1162,1700,faile,1
1138,1700,dreamer,1
1135,1700,down,1
1134,1700,dower,1
1133,1700,doubts,1
1132,1700,doubt,1
1130,1700,done,1
1129,1700,doer,1
1127,1700,distress,1
1126,1700,distance,1
1125,1700,dispensing,1
1124,1700,dispense,1
1123,1700,disordered,1
1122,1700,die,1
1119,1700,desert,1
1118,1700,dens,1
1117,1700,delight,1
1136,1700,dragons,1
1140,1700,dreamwise,1
1161,1700,fades,1
1141,1700,drouth,1
1159,1700,expression,1
1156,1700,even,1
1155,1700,eternity,1
1154,1700,eternal,1
1153,1700,equal,1
1152,1700,endured,1
1151,1700,enchanted,1
1150,1700,emblem,1
1149,1700,eden,1
1148,1700,east,1
1147,1700,ease,1
1146,1700,earnestly,1
1145,1700,ear,1
1143,1700,dry,1
1142,1700,drunk,1
1206,1700,grinders,1
1207,1700,grow,1
1208,1700,hail,1
1278,1700,manna,1
1275,1700,makes,1
1273,1700,majesty,1
1272,1700,lyrepindar,1
1271,1700,loveliest,1
1268,1700,lovd,1
1267,1700,loue,1
1266,1700,look,1
1265,1700,longspun,1
1264,1700,long,1
1262,1700,listen,1
1261,1700,lions,1
1260,1700,like,1
1257,1700,lies,1
1256,1700,lie,1
1255,1700,lets,1
1277,1700,manifold,1
1279,1700,many,1
1253,1700,led,1
1280,1700,marvelous,1
1297,1700,mortal,1
1295,1700,moral,1
1294,1700,monarchs,1
1293,1700,momentary,1
1292,1700,mines,1
1291,1700,mine,1
1290,1700,milkyway,1
1289,1700,mighty,1
1288,1700,methought,1
1287,1700,merry,1
1286,1700,mercy,1
1285,1700,mercies,1
1284,1700,memory,1
1283,1700,meet,1
1282,1700,medicine,1
1254,1700,less,1
1252,1700,leaving,1
1209,1700,hailed,1
1232,1700,into,1
1230,1700,insolence,1
1229,1700,increase,1
1228,1700,imitate,1
1227,1700,ill,1
1226,1700,hungry,1
1225,1700,human,1
1223,1700,hour,1
1222,1700,horebs,1
1221,1700,hold,1
1220,1700,hints,1
1217,1700,heavns,1
1216,1700,heavens,1
1212,1700,harp,1
1211,1700,happy,1
1210,1700,haires,1
1231,1700,inspire,1
1233,1700,israels,1
1251,1700,lavish,1
1234,1700,jests,1
1250,1700,laugh,1
1249,1700,last,1
1248,1700,language,1
1247,1700,landscape,1
1245,1700,labourd,1
1244,1700,knows,1
1243,1700,know,1
1242,1700,knights,1
1241,1700,kings,1
1240,1700,king,1
1239,1700,kept,1
1238,1700,keeps,1
1237,1700,justice,1
1236,1700,joseph,1
1235,1700,jointly,1
768,1300,never,1
766,1300,name,1
3455,1900,fiercest,1
246,600,goes,1
257,600,groaning,1
256,600,griefs,1
255,600,green,1
250,600,gray,1
249,600,graceful,1
248,600,gorgopis,1
247,600,gorebedewèd,1
244,600,glowed,1
180,600,fail,1
242,600,glorious,1
241,600,gleaming,1
239,600,glaring,1
238,600,glares,1
237,600,giant,1
236,600,gentle,1
235,600,gave,1
259,600,growest,1
260,600,guests,1
261,600,guilt,1
262,600,hairs,1
278,600,heath,1
277,600,heart,1
276,600,hearing,1
275,600,heard,1
274,600,headlands,1
273,600,headland,1
272,600,head,1
271,600,having,1
270,600,hath,1
269,600,hate,1
268,600,has,1
267,600,hard,1
266,600,harbinger,1
264,600,hand,1
263,600,halls,1
234,600,gathered,1
233,600,garments,1
232,600,gan,1
209,600,flash,1
206,600,fish,1
204,600,firegod,1
201,600,fiery,1
200,600,fiercer,1
199,600,fell,1
198,600,feet,1
197,600,feels,1
192,600,fateappointed,1
189,600,faster,1
188,600,farther,1
187,600,farewell,1
186,600,far,1
185,600,fanes,1
184,600,fame,1
183,600,falling,1
207,600,fixed,1
210,600,flashes,1
231,600,gained,1
212,600,fly,1
230,600,future,1
228,600,fully,1
227,600,fullformed,1
226,600,full,1
225,600,frown,1
224,600,freshening,1
223,600,frenzy,1
221,600,frantic,1
220,600,fragments,1
218,600,forever,1
217,600,foretell,1
216,600,footsteps,1
215,600,foot,1
214,600,fond,1
213,600,followed,1
279,600,heavens,1
280,600,heeded,1
282,600,held,1
350,600,little,1
347,600,lightnings,1
344,600,life,1
343,600,let,1
342,600,lest,1
341,600,length,1
340,600,lemnos,1
339,600,led,1
338,600,leapt,1
337,600,leap,1
336,600,league,1
334,600,lay,1
333,600,law,1
331,600,land,1
330,600,lamentation,1
329,600,lake,1
349,600,lingering,1
351,600,live,1
326,600,king,1
352,600,living,1
371,600,manifest,1
370,600,manage,1
369,600,man,1
367,600,maddens,1
366,600,maddening,1
364,600,lyre,1
363,600,lurid,1
362,600,lovely,1
361,600,loudresounding,1
359,600,lore,1
358,600,lords,1
357,600,look,1
356,600,longer,1
355,600,longdescended,1
353,600,lonely,1
327,600,knit,1
325,600,kid,1
283,600,hellenes,1
305,600,ill,1
302,600,hurtled,1
301,600,hungry,1
299,600,hulls,1
298,600,huge,1
296,600,houses,1
295,600,house,1
293,600,honors,1
292,600,honor,1
290,600,hold,1
289,600,him,1
288,600,hill,1
287,600,high,1
286,600,hide,1
285,600,hid,1
284,600,heralds,1
303,600,hymn,1
306,600,impious,1
324,600,keeps,1
307,600,implacable,1
323,600,justice,1
322,600,joy,1
321,600,jove,1
320,600,journeying,1
318,600,jocund,1
317,600,issue,1
316,600,isle,1
315,600,island,1
314,600,inflamed,1
313,600,inevitable,1
312,600,indolent,1
311,600,indeed,1
310,600,incantation,1
309,600,inarticulate,1
308,600,impulse,1
181,600,fair,1
179,600,face,1
373,600,many,1
55,600,blast,1
65,600,bows,1
64,600,bounds,1
63,600,bonds,1
62,600,blow,1
61,600,bloodoh,1
59,600,blew,1
57,600,blaze,1
54,600,blackening,1
178,600,eyes,1
53,600,black,1
51,600,best,1
50,600,being,1
49,600,behold,1
48,600,begin,1
46,600,been,1
45,600,beauty,1
66,600,brand,1
68,600,breath,1
69,600,breathe,1
70,600,bright,1
86,600,caught,1
84,600,calm,1
83,600,calchas,1
82,600,cables,1
81,600,bursts,1
80,600,burst,1
79,600,bugle,1
78,600,broken,1
77,600,broke,1
76,600,broader,1
75,600,broadened,1
74,600,briny,1
73,600,bringing,1
72,600,bring,1
71,600,brine,1
44,600,beauteous,1
43,600,beard,1
42,600,beam,1
21,600,armed,1
19,600,argive,1
18,600,arachnes,1
17,600,appeal,1
16,600,apian,1
15,600,antedate,1
14,600,anchorstraining,1
13,600,ancestral,1
11,600,amain,1
10,600,along,1
7,600,aid,1
6,600,again,1
5,600,affliction,1
4,600,afar,1
3,600,advances,1
2,600,accursed,1
20,600,armament,1
22,600,around,1
41,600,beak,1
23,600,array,1
40,600,battle,1
39,600,base,1
38,600,barbarians,1
37,600,bad,1
36,600,back,1
34,600,awe,1
32,600,avengers,1
31,600,avenge,1
30,600,auspicious,1
29,600,attack,1
28,600,atreus,1
27,600,athos,1
26,600,asopus,1
25,600,arth,1
24,600,artemis,1
87,600,chaste,1
88,600,chiefs,1
89,600,child,1
156,600,drear,1
151,600,doom,1
149,600,disordered,1
148,600,disobey,1
146,600,dishonored,1
145,600,disappointed,1
143,600,dip,1
142,600,din,1
141,600,dim,1
140,600,different,1
139,600,died,1
138,600,did,1
137,600,desire,1
136,600,deserter,1
135,600,deny,1
134,600,delay,1
152,600,dost,1
157,600,due,1
132,600,death,1
158,600,dust,1
176,600,extreme,1
175,600,expands,1
174,600,exact,1
173,600,euripus,1
171,600,equal,1
170,600,enringing,1
169,600,endured,1
168,600,endure,1
167,600,end,1
166,600,elder,1
165,600,effects,1
164,600,eddying,1
163,600,echo,1
160,600,dwellings,1
159,600,duty,1
133,600,deep,1
131,600,dearly,1
90,600,children,1
109,600,cowley,1
107,600,country,1
106,600,counselor,1
104,600,corpses,1
103,600,contend,1
102,600,common,1
101,600,commands,1
100,600,command,1
98,600,clove,1
97,600,cloudless,1
96,600,cliffs,1
95,600,clean,1
94,600,claims,1
93,600,cithaeron,1
92,600,circles,1
91,600,childslaughtering,1
108,600,covered,1
110,600,crash,1
130,600,dear,1
111,600,crime,1
129,600,dead,1
126,600,dashed,1
125,600,darkstoled,1
124,600,darkness,1
123,600,darkly,1
122,600,dark,1
121,600,daring,1
120,600,dances,1
119,600,dance,1
118,600,dabbling,1
116,600,current,1
115,600,cry,1
114,600,crushing,1
113,600,crowned,1
112,600,crisis,1
372,600,mans,1
374,600,march,1
765,1300,must,1
641,600,unblest,1
648,600,unsunned,1
647,600,unskillfully,1
646,600,unseen,1
645,600,universal,1
644,600,unhonored,1
643,600,unholy,1
642,600,unfulfilled,1
640,600,unapproached,1
575,600,stormappeasing,1
639,600,turned,1
638,600,tunnies,1
637,600,tuneless,1
636,600,tumult,1
635,600,troy,1
633,600,trod,1
632,600,triumphant,1
650,600,valiantly,1
651,600,veering,1
653,600,vessels,1
654,600,victim,1
672,600,wayward,1
671,600,way,1
670,600,waters,1
669,600,water,1
667,600,wasted,1
666,600,warped,1
665,600,warder,1
663,600,wandering,1
662,600,wakes,1
661,600,wait,1
660,600,voiceless,1
659,600,voice,1
658,600,virgins,1
656,600,violent,1
655,600,victor,1
631,600,trembles,1
630,600,transpierced,1
629,600,translated,1
596,600,take,1
593,600,swell,1
592,600,sweet,1
591,600,sweep,1
590,600,surrendered,1
589,600,supplicate,1
588,600,sun,1
587,600,suffering,1
586,600,suffer,1
585,600,such,1
584,600,sublime,1
583,600,strymon,1
581,600,stride,1
579,600,streams,1
578,600,stream,1
577,600,strait,1
595,600,swoops,1
597,600,talked,1
628,600,trampled,1
598,600,tears,1
627,600,towerclad,1
626,600,tower,1
625,600,torch,1
624,600,tombs,1
622,600,together,1
618,600,tide,1
615,600,thunders,1
614,600,thrown,1
612,600,throng,1
610,600,thou,1
606,600,thence,1
605,600,then,1
602,600,than,1
601,600,terror,1
600,600,ten,1
673,600,weal,1
674,600,weary,1
675,600,weather,1
747,1300,heart,1
745,1300,hate,1
743,1300,grief,1
742,1300,gone,1
741,1300,given,1
740,1300,give,1
739,1300,gay,1
738,1300,forth,1
737,1300,foe,1
736,1300,feel,1
735,1300,feed,1
734,1300,eath,1
733,1300,driven,1
732,1300,deserves,1
731,1300,dearly,1
730,1300,cruelty,1
746,1300,have,1
748,1300,heaven,1
728,1300,courtesy,1
749,1300,hope,1
764,1300,mourn,1
763,1300,mother,1
762,1300,more,1
761,1300,mood,1
760,1300,merciless,1
759,1300,measure,1
758,1300,may,1
757,1300,man,1
756,1300,made,1
755,1300,lovely,1
754,1300,love,1
753,1300,lightness,1
752,1300,learn,1
751,1300,known,1
750,1300,judgment,1
729,1300,cruel,1
727,1300,company,1
680,600,whether,1
703,600,woman,1
701,600,wives,1
700,600,witnesses,1
699,600,withstood,1
698,600,without,1
696,600,withering,1
695,600,withered,1
694,600,wisely,1
693,600,wisdom,1
692,600,wintry,1
691,600,wing,1
688,600,wildly,1
686,600,whose,1
685,600,white,1
684,600,whirlwinds,1
683,600,whirling,1
702,600,woe,1
704,600,women,1
726,1300,chief,1
705,600,won,1
725,1300,brought,1
724,1300,behoves,1
723,1300,appeal,1
722,1300,always,1
721,1300,alone,1
719,600,zeus,1
718,600,youth,1
716,600,yoke,1
714,600,wrong,1
713,600,wrecks,1
712,600,wreckage,1
711,600,wrathfullest,1
709,600,wound,1
707,600,worn,1
706,600,wont,1
576,600,straightway,1
574,600,storm,1
375,600,masts,1
448,600,prayer,1
456,600,prone,1
455,600,promontory,1
454,600,proclaim,1
453,600,priesthoodone,1
452,600,priest,1
450,600,prays,1
449,600,prayers,1
447,600,prayed,1
573,600,stood,1
444,600,pleasures,1
443,600,plashing,1
442,600,plainly,1
441,600,pity,1
440,600,picture,1
439,600,phoenician,1
437,600,perished,1
457,600,prophet,1
458,600,prospering,1
459,600,prow,1
460,600,pure,1
475,600,rescue,1
474,600,replied,1
473,600,remembrances,1
472,600,remedy,1
471,600,remaining,1
470,600,regions,1
469,600,reefs,1
468,600,red,1
467,600,realm,1
466,600,rapid,1
465,600,rage,1
464,600,racetorch,1
463,600,quit,1
462,600,quickly,1
461,600,pæan,1
436,600,perfect,1
435,600,peers,1
434,600,peace,1
402,600,naval,1
398,600,multitude,1
397,600,mouth,1
395,600,mothers,1
394,600,most,1
393,600,mortals,1
390,600,moon,1
389,600,ministers,1
388,600,mingling,1
386,600,mighty,1
385,600,mightier,1
382,600,messapions,1
380,600,melts,1
379,600,megaras,1
378,600,meanwhile,1
377,600,means,1
399,600,mute,1
404,600,necessitys,1
433,600,passion,1
405,600,neighboring,1
432,600,passing,1
431,600,passes,1
429,600,pale,1
428,600,own,1
427,600,overset,1
426,600,overhead,1
423,600,ours,1
420,600,orderly,1
419,600,ones,1
418,600,one,1
415,600,office,1
414,600,offering,1
411,600,number,1
409,600,note,1
407,600,night,1
476,600,resplendent,1
477,600,responded,1
478,600,rest,1
547,600,solemn,1
545,600,soft,1
543,600,smiting,1
542,600,smite,1
541,600,slowly,1
540,600,slow,1
539,600,sleep,1
538,600,slay,1
537,600,sky,1
536,600,skimmed,1
535,600,sires,1
534,600,sire,1
533,600,sing,1
532,600,silent,1
531,600,signalrays,1
529,600,sight,1
546,600,sole,1
549,600,son,1
526,600,shrillvoiced,1
552,600,soon,1
570,600,stem,1
568,600,steeds,1
567,600,stay,1
566,600,startled,1
565,600,stands,1
564,600,stalk,1
563,600,stake,1
562,600,spoke,1
561,600,spirit,1
560,600,speeds,1
559,600,speech,1
557,600,spared,1
556,600,space,1
555,600,sound,1
553,600,sought,1
527,600,shrine,1
525,600,shrill,1
479,600,return,1
500,600,saffron,1
498,600,rush,1
497,600,rue,1
496,600,rude,1
495,600,rowed,1
494,600,rouses,1
492,600,rose,1
491,600,roof,1
489,600,rockthen,1
488,600,rocking,1
487,600,rock,1
486,600,robe,1
483,600,rights,1
482,600,right,1
481,600,rider,1
480,600,reveling,1
499,600,rushing,1
501,600,sang,1
524,600,shout,1
502,600,saronic,1
522,600,shot,1
521,600,short,1
520,600,shoal,1
517,600,sheen,1
516,600,shattered,1
515,600,shaft,1
514,600,setting,1
512,600,senses,1
511,600,seen,1
510,600,seeks,1
508,600,second,1
507,600,seamen,1
505,600,sceptres,1
504,600,say,1
503,600,saw,1
1486,1700,turns,1
1488,1700,unbounded,1
1489,1700,uncultivate,1
2860,1900,chain,1
2869,1900,changes,1
2867,1900,change,1
2866,1900,chanced,1
2864,1900,chamber,1
2863,1900,challenging,1
2862,1900,chairs,1
2861,1900,chains,1
2859,1900,certainly,1
2794,1900,burglary,1
2858,1900,certain,1
2857,1900,cent,1
2856,1900,cenotaphed,1
2855,1900,cell,1
2854,1900,celibacy,1
2853,1900,ceased,1
2852,1900,cavorted,1
2870,1900,chanted,1
2872,1900,charging,1
2875,1900,chase,1
2876,1900,chaste,1
2898,1900,chilling,1
2897,1900,chill,1
2894,1900,chieftain,1
2893,1900,chiefly,1
2892,1900,chide,1
2890,1900,chere,1
2889,1900,chelmsford,1
2888,1900,cheerless,1
2886,1900,cheerfully,1
2885,1900,cheerful,1
2884,1900,cheered,1
2883,1900,cheer,1
2879,1900,cheap,1
2878,1900,chaunting,1
2877,1900,chatters,1
2851,1900,caves,1
2850,1900,causes,1
2849,1900,cause,1
2820,1900,candleflame,1
2815,1900,calmly,1
2814,1900,calmer,1
2812,1900,called,1
2811,1900,calld,1
2809,1900,cadavers,1
2808,1900,cabin,1
2807,1900,byandby,1
2806,1900,buy,1
2804,1900,buttered,1
2803,1900,busy,1
2802,1900,bustle,1
2801,1900,bury,1
2798,1900,burned,1
2797,1900,burn,1
2796,1900,buried,1
2819,1900,canace,1
2822,1900,cannons,1
2848,1900,catoun,1
2824,1900,canopy,1
2847,1900,cathay,1
2846,1900,casts,1
2843,1900,case,1
2842,1900,carry,1
2840,1900,carlisle,1
2839,1900,caricature,1
2838,1900,cargo,1
2836,1900,caress,1
2835,1900,carelessly,1
2834,1900,careless,1
2833,1900,carefully,1
2831,1900,captives,1
2830,1900,captive,1
2826,1900,canvas,1
2825,1900,canst,1
2900,1900,chitters,1
2902,1900,choir,1
2903,1900,choked,1
2982,1900,confined,1
2980,1900,confess,1
2979,1900,conditions,1
2978,1900,conception,1
2977,1900,concentrated,1
2976,1900,conceal,1
2975,1900,comradeless,1
2974,1900,compute,1
2972,1900,compelled,1
2971,1900,compassion,1
2970,1900,comparisoun,1
2969,1900,companion,1
2967,1900,commit,1
2966,1900,commanding,1
2964,1900,coming,1
2963,1900,comfort,1
2981,1900,confessed,1
2983,1900,congress,1
2957,1900,columbkill,1
2985,1900,conquered,1
3002,1900,couch,1
3001,1900,cottonbales,1
3000,1900,costume,1
2999,1900,corpses,1
2997,1900,corals,1
2996,1900,coral,1
2995,1900,coquettes,1
2994,1900,copper,1
2993,1900,cool,1
2992,1900,conversation,1
2991,1900,controlled,1
2989,1900,contact,1
2988,1900,consummation,1
2987,1900,construction,1
2986,1900,consoled,1
2960,1900,comelift,1
2956,1900,colonel,1
2904,1900,chop,1
2927,1900,climates,1
2925,1900,clever,1
2924,1900,clere,1
2923,1900,cleopatre,1
2922,1900,cleft,1
2921,1900,clears,1
2919,1900,clean,1
2918,1900,clay,1
2917,1900,claws,1
2916,1900,clasped,1
2914,1900,clarioncalls,1
2911,1900,cities,1
2910,1900,cinders,1
2907,1900,chosen,1
2906,1900,chords,1
2905,1900,chopped,1
2926,1900,cliffs,1
2928,1900,climbd,1
2955,1900,collarbones,1
2929,1900,climbing,1
1,600,abraham,1
2950,1900,coasts,1
2946,1900,clustering,1
2945,1900,clustered,1
2944,1900,clung,1
2943,1900,clumsily,1
2942,1900,cloven,1
2940,1900,cloudless,1
2939,1900,clouded,1
2937,1900,closely,1
2934,1900,cloak,1
2933,1900,clings,1
2932,1900,clinging,1
2931,1900,clime,1
2930,1900,climbs,1
2795,1900,burial,1
2793,1900,burgeoning,1
3004,1900,couchs,1
2620,1900,beautys,1
2632,1900,beheld,1
2631,1900,begun,1
2630,1900,begin,1
2629,1900,begged,1
2626,1900,befallen,1
2624,1900,bedford,1
2622,1900,becoming,1
2617,1900,beauties,1
2792,1900,buoyantly,1
2616,1900,beautes,1
2615,1900,beauteous,1
2614,1900,beating,1
2612,1900,beast,1
2610,1900,bearers,1
2608,1900,beaming,1
2607,1900,beak,1
2635,1900,beholt,1
2637,1900,beings,1
2638,1900,belied,1
2640,1900,bell,1
2667,1900,biting,1
2666,1900,bite,1
2664,1900,birth,1
2660,1900,bill,1
2659,1900,big,1
2656,1900,better,1
2655,1900,betraysed,1
2654,1900,bestowed,1
2653,1900,best,1
2651,1900,bent,1
2650,1900,benediction,1
2648,1900,bends,1
2647,1900,bending,1
2646,1900,bench,1
2643,1900,belovéd,1
2606,1900,beacons,1
2605,1900,beaches,1
2603,1900,bays,1
2578,1900,balcony,1
2576,1900,bags,1
2575,1900,baffled,1
2574,1900,bade,1
2572,1900,backsomersault,1
2570,1900,bachelor,1
2569,1900,babys,1
2567,1900,babies,1
2566,1900,babbled,1
2562,1900,awreck,1
2561,1900,awoke,1
2560,1900,awfully,1
2558,1900,aweary,1
2556,1900,awakening,1
2553,1900,autumnal,1
2551,1900,aucassin,1
2577,1900,balanced,1
2579,1900,balloon,1
2601,1900,battles,1
2580,1900,ballroom,1
2600,1900,battlefield,1
2598,1900,batter,1
2597,1900,bath,1
2596,1900,basking,1
2595,1900,barriers,1
2593,1900,barred,1
2592,1900,barrd,1
2591,1900,baritarian,1
2590,1900,bared,1
2588,1900,bards,1
2587,1900,barberry,1
2586,1900,barbarian,1
2584,1900,bangomen,1
2582,1900,baltimore,1
2581,1900,balmiest,1
2668,1900,bits,1
2672,1900,blackness,1
2673,1900,blame,1
2769,1900,brooks,1
2764,1900,broad,1
2761,1900,briny,1
2758,1900,brightly,1
2755,1900,bridle,1
2754,1900,bridget,1
2752,1900,bride,1
2751,1900,brick,1
2750,1900,brethren,1
2745,1900,breastworks,1
2744,1900,breasts,1
2742,1900,breaking,1
2739,1900,bravery,1
2738,1900,braved,1
2736,1900,brassbuttoned,1
2734,1900,brand,1
2768,1900,broodings,1
2770,1900,brother,1
2730,1900,box,1
2771,1900,brotherhood,1
2791,1900,bulldogs,1
2790,1900,bulchis,1
2789,1900,bulb,1
2788,1900,built,1
2787,1900,build,1
2786,1900,buffet,1
2785,1900,buffalo,1
2784,1900,buckets,1
2783,1900,buck,1
2782,1900,bubble,1
2781,1900,brushing,1
2780,1900,bruised,1
2778,1900,browneyed,1
2773,1900,brotherly,1
2772,1900,brotherhoods,1
2731,1900,bragh,1
2729,1900,bowers,1
2674,1900,blank,1
2703,1900,blush,1
2699,1900,blown,1
2697,1900,bloom,1
2695,1900,bloodied,1
2693,1900,blithe,1
2691,1900,blindly,1
2689,1900,blight,1
2686,1900,blessing,1
2685,1900,blesses,1
2683,1900,blessd,1
2681,1900,blended,1
2680,1900,bleeding,1
2679,1900,bleed,1
2678,1900,bled,1
2677,1900,bleached,1
2676,1900,blaze,1
2701,1900,bluebird,1
2704,1900,board,1
2728,1900,bower,1
2705,1900,bodies,1
2727,1900,bowed,1
2726,1900,bow,1
2725,1900,bourne,1
2724,1900,bouquet,1
2723,1900,bounteous,1
2722,1900,bounds,1
2721,1900,bounded,1
2716,1900,borne,1
2715,1900,born,1
2714,1900,boots,1
2713,1900,boost,1
2712,1900,book,1
2710,1900,bone,1
2708,1900,boiling,1
2707,1900,boghten,1
3003,1900,couched,1
3007,1900,counterpane,1
1490,1700,understanding,1
3290,1900,eden,1
3300,1900,eighteenpounders,1
3298,1900,efforts,1
3297,1900,effort,1
3295,1900,eel,1
3294,1900,edwards,1
3292,1900,edges,1
3291,1900,edged,1
3289,1900,eddied,1
3221,1900,dreadful,1
3288,1900,ecstasy,1
3287,1900,echoes,1
3286,1900,eatlike,1
3283,1900,easternborn,1
3281,1900,easily,1
3280,1900,ease,1
3279,1900,earthwork,1
3301,1900,eighth,1
3302,1900,either,1
3303,1900,elated,1
3304,1900,elbow,1
3323,1900,enfold,1
3322,1900,endless,1
3319,1900,encircled,1
3318,1900,enchantment,1
3316,1900,enchant,1
3314,1900,empires,1
3313,1900,empire,1
3312,1900,emotions,1
3311,1900,emerald,1
3310,1900,embrace,1
3309,1900,embodied,1
3308,1900,embers,1
3307,1900,elusive,1
3306,1900,elf,1
3305,1900,eleyne,1
3277,1900,earthly,1
3275,1900,earnestly,1
3274,1900,earch,1
3248,1900,drugged,1
3244,1900,dropped he,1
3243,1900,dropped,1
3242,1900,droppd,1
3241,1900,drop,1
3240,1900,droops,1
3239,1900,drooped,1
3238,1900,driven,1
3235,1900,drinks,1
3233,1900,drifting,1
3232,1900,drifted,1
3229,1900,dressed,1
3228,1900,dress,1
3227,1900,dreary,1
3226,1900,drear,1
3224,1900,dreamer,1
3246,1900,drowned,1
3249,1900,drunk,1
3272,1900,eagleeyed,1
3250,1900,dry,1
3270,1900,eagerly,1
3269,1900,eager,1
3266,1900,dye,1
